titledescriptiondatelink
World Cup 1998&lt;p&gt;France 1998. Knife-wielding Italian hooligans, Ronaldo, disgusting wardrobe squatting, Zidane, dream analysis, speedballs, Beckham, a chat show dog that walks on its hind legs and so much more…&lt;/p&gt;Mon, 25 Jun 2018 20:00:00 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/114002550/9eab56e52d1b49a8ae11740258a6d00d/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=aoUmq3bqrJSSIaAbqToQpfMMSUbUYSyNAhayxLcMIPU%3D&token-time=1748390400
World Cup 2002&lt;p&gt;To South Korea, and breakfast boozing, the worst mascots to date, Keane v McCarthy, outrage at a foreign England boss, some tree-bound lavatorial horror and so much more…&lt;/p&gt;Thu, 28 Jun 2018 20:00:00 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/114002627/7236e87ecd01491890603e8e94350f0b/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=_-QVDVkUxn_K_Z25R4_ad0DB6PXOrzUL9Ck9vy6ALNY%3D&token-time=1748390400
World Cup 2006&lt;p&gt;To Germany, with a hungover and semi-naked mascot, a trip to a Hungarian circus, the bawdiness of Baden Baden, another dream from John Laptop-Case, trouserless Dutchmen, and booze secretion tips.&lt;/p&gt;Mon, 02 Jul 2018 20:00:00 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/114002724/c6e8c0ac5b604072811ec7e34ab94bab/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=29J1L4VmuBDn96EkeOFTI_nFUXVrxXM2GwdNlGQwefg%3D&token-time=1748390400
World Cup 2010&lt;p&gt;To South Africa… but what if it had been Libya? There's a scaffolding-wielding mascot, misery for England, zodiac-based team selections, Paul the psychic octopus, some cat talk, and Nelson Mandela’s biting phase.&lt;/p&gt;Thu, 05 Jul 2018 20:00:00 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/114002820/932ebe7842b840edacee4fe8e7179035/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=_IEDNguta1BJTY9vtTjMkUnnNkXEFab63Xw9NQi1JbM%3D&token-time=1748390400
World Cup 2014&lt;p&gt;To Brazil… a goalfest with fair-play Colombian shame, some tattoo stories, Luis Suarez’s teeth injury, Stevie Wonder’s driving abilities, and a plan for a glorious 2018 festival... &lt;/p&gt;Sun, 08 Jul 2018 20:00:00 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/114002886/d0f03fb048fd42898d9f7d56ae16e113/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=p9_0D7B5wtjeZWLmNrVioBrDiycUYW8XMjbB6cfg7dU%3D&token-time=1748390400
World Cup 2018&lt;p&gt;To Russia, and the most recent World Cup! England fever, getting erotically hobbled by the president of Croatia, some more deeply unsavoury anecdotes, and a load of other stuff.&lt;/p&gt;Thu, 19 Jul 2018 20:00:00 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/114002981/77d123f3a8ef460f820654a16e364017/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=7OdlsUhrxRlXYuCCEHq8AeDkAymW-d2ZpJoaEDaok-g%3D&token-time=1748390400
1998-1999&lt;p&gt;Roy Evans gets eased out, John Gregory gives mental health advice, Phil Babb clatters his knackers, Robbie Fowler sniffs the pitch, and Joe Kinnear’s heart packs up.&lt;/p&gt;Tue, 07 Aug 2018 08:00:00 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/116293956/94da3e0476734bdc881e5d95d4c839b1/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=Dq6SL4GFCtrvJHHvW9CspsDBzRIejPpfypTCur3-NIk%3D&token-time=1748390400
2018-2019 Season Preview&lt;p&gt;Ahead of our new, weekly topical episodes, we’ve sent the Time Machine forwards to try and predict what will happen in the coming season. We also watched the last 20 minutes of the transfer window while we recorded the episode…&lt;/p&gt;Thu, 09 Aug 2018 08:00:00 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/116294219/5c839d71270d478bad14493c66528c7e/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=7yOy3nEfB1E-8YZpYopKZTzhQzoWkd0EedIAOZw-xjk%3D&token-time=1748390400
Rubbing Pellegrini's Face&lt;p&gt;All the football is back – we have a look at it, propose a new VIP option for West Ham, discuss Disney princesses, consider the ramifications of a loose goose on a podcast, and wonder about Robbie Williams’ past cucumber history…&lt;/p&gt;Mon, 13 Aug 2018 08:00:00 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/116294541/af4a2f71872e493aa9453f9aa3bdb3fb/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=FHU5PWN-jWyqZdpDidafYSqY6CRvOrJt1hHTIANNtEY%3D&token-time=1748390400
1999-2000&lt;p&gt;Ruud Gullit’s Toon strop, David O’Leary’s creepy baby fixation, Kanu’s motoring sadness, and the return of a much-loved Time Machine favourite….&lt;/p&gt;Thu, 16 Aug 2018 08:00:00 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/116294715/8c3c1245314f41dd9b4943a2452d8814/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=SRvjuIJuV72S3dJVBWGbBYZztH3TPfWG8rygOFiDg0o%3D&token-time=1748390400
Portuguese Farm Man&lt;p&gt;A man caught in a cat lie, some naturalistic holiday art, the Cypriot toilet scene, goat trading in football and some of the weekend’s action analysed…&lt;/p&gt;Mon, 20 Aug 2018 08:00:00 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/116294831/627d85532daf4ea8b99236f77b6fb656/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=yotaJiV4E9ZHgEf1e_uDclSzVfCTVi6He0eBhT2hMPQ%3D&token-time=1748390400
2000-2001&lt;p&gt;The season of dead Peter Taylor’s wearable face, more from David O’Leary’s kindergarten, Gianluca Vialli’s horrific holiday wear, Liverpool’s weird treble and Harry Redknapp’s, erm, wearable face too…&lt;/p&gt;Thu, 23 Aug 2018 15:00:00 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/123704970/ea5a9a46e52c49749a4b65652c9de150/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=FFs6ZiXlO7A_0cN1jkCA1aIARfG58wKWDgDAqCCTRBQ%3D&token-time=1748390400
Arsene Wenger The Baby&lt;p&gt;Tree Man’s Hammers lose again, Bullet Baxter and Lesser T-Bird both eke out draws, Rameses does a trick, we find out where Arsene Wenger has been and there’s mascot news from Spain…&lt;/p&gt;Mon, 27 Aug 2018 15:00:00 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/123705170/74664c2e2ca9411e81286d82c88adf51/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=r83r9qmBeugK5mQz360CVu6tePte9hlxDH8OMphX5l4%3D&token-time=1748390400
2001-2002&lt;p&gt;We meet the player with the best name to pronounce in a Scouse accent, hear a chilling 9/11 prediction and the future for Jacob Rees-Mogg, Sven sells Alan Ball some shoe-lifts, and things go wrong in the Leeds nursery as O’Leary writes a book…&lt;/p&gt;Thu, 30 Aug 2018 19:00:00 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/123721620/c9f9308b55d94ecc8b5e46e22a2586d2/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=rztM6o_lxXzUtgK55rXQdsNQDCN2VCniKw7OH5fF_vk%3D&token-time=1748390400
BONUS: News Thing&lt;p&gt;If you haven’t heard our other podcast, now’s your chance. It’s basically TFTM but with news instead of football. This latest episode includes sky murdering, sacred shield abuse and a live cat v squirrel fight. Search ‘News Thing’ in your pod-providing app for more.&lt;/p&gt;Fri, 31 Aug 2018 19:00:00 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/123721733/b8965a0536b1423a8cd81fbdfece1247/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=zgWZsj52AAMkDpjxehrNbIc2tdcgC7nPvt8VwzZyCuM%3D&token-time=1748390400
Big Sam's Coming Home&lt;p&gt;It's time for Allardyce to return to his spiritual home of West Ham, why Ed Woodward is better than you, fond memories of hiring a nan and more love for ITV's Dick Turpin series...&lt;/p&gt;Mon, 03 Sep 2018 19:00:00 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/123722274/9c83016b7fc5447b945984f45c8dd55a/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=xQtMAP2vV2YWNquIH6GN_JSIdiBj666m0uecBimCsJk%3D&token-time=1748390400
Time Machine Live - Shoot! Annual 1987&lt;p&gt;As part of the London Podcast Festival, we performed a live episode, looking back at the 1987 Shoot! annual and singing a song at the end (which we have been subsequently forced to remove). Normal service will be resumed shortly.&lt;/p&gt;Sun, 09 Sep 2018 19:00:00 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/123722446/df2e7cf925ae401ab6fab67ffeb562fd/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=fJ2vjWtyOKBncIbAFGYfqwvpdAMhHKmu8nkKkGXnxyw%3D&token-time=1748390400
Ridley Scott’s Hand Dryer&lt;p&gt;Not much football to look back at so we’re focussing on hand dryers, dressing up as posh old men, a gas mascot, and the enormous potential in Roy Keane and Graeme Souness forming a revenge duo.&lt;/p&gt;Mon, 10 Sep 2018 19:00:00 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/123722626/984e5e9c43b14922be57cbbaaa2c3e29/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=W2zbUmHZElTN-4_kWY2roIaYrZDjzT8Hw_nkZIWhHf4%3D&token-time=1748390400
Clockwork Keegan&lt;p&gt;England’s new fictional squad of youngsters dissected, some insight at the Tactics Board, and will a bewigged and bobble-hatted Andy play for the Faroe Islands tonight?&lt;/p&gt;Wed, 12 Sep 2018 20:00:00 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/123724607/8e55e0d71473476b8960c92fadf6f3db/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=0CqsIGqHsTajWS7ID8AsVgwIAt384JF5NHjxC6__Loo%3D&token-time=1748390400
2002-2003&lt;p&gt;The Leeds babies are dismantled, Zorro arrives in the Premiership, Alex Ferguson unleashes his squeaky bum and Graeme Souness wages war on sandwiches.&lt;/p&gt;Thu, 13 Sep 2018 19:00:00 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/123722747/90bf2c4c10a64572b5f4ef9322c3b06a/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=L4TBOkbdjt0gHtiPn56YRAgcjyjkRlEswp07RJraJMU%3D&token-time=1748390400
Harry Winks' Seabed Volcano League&lt;p&gt;Marco Silva is exposed as a fraud, Tree Man's authority is undermined, Sam says a terrible word and we restate our inclusivity for everyone, including all the deviants.&lt;/p&gt;Mon, 17 Sep 2018 19:00:00 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/123722927/5f4b92b11b0049d6b73a94cd3004b48c/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=I2iGtivOx4lobpVxr33L-Pe2aV9iSUtGb5qV3iS4aWg%3D&token-time=1748390400
2003-2004&lt;p&gt;The season of the Arsenal Invincibles… plus Saddam Hussein’s capture in a spider hole, Denis Irwin’s simple lifestyle, the demise of Leeds and the first ever McDonald’s TV ad, from… 1963?&lt;/p&gt;Wed, 19 Sep 2018 19:00:00 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/123723448/acdf253757904654a5a03a44027ca5bd/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=86q-E2DlJTaRes_jvJ8Dqa7Q-0U7L9dImc28_jllXZU%3D&token-time=1748390400
A Look Ahead With Talking Points&lt;p&gt;Our first weekend preview show, including the introduction of Results Bot and Anne Diamond. Also, is a man familiar to the show actually in charge of building Spurs' new stadium?&lt;/p&gt;Fri, 21 Sep 2018 19:00:00 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/123723585/94c912f0eeba46b1b4ac712c60f19cbb/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=csN9WD4BO6a4jLMrbhY5jOSvspHhlX2Zt5UzrSjcggY%3D&token-time=1748390400
Glenn The Baby&lt;p&gt;All the weekend's football TALKING POINTS including baby names, post-vasectomy abilities, and whether multi-culturalism will kill off the UK ladder industry.&lt;/p&gt;Mon, 24 Sep 2018 19:00:00 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/123723735/7dfac658578c4f079aa8b61790929fe5/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=fxXzeKZc3BZH_Tdd0E9xjd-cpARN9dmI5qV3odYISw8%3D&token-time=1748390400
2004-2005&lt;p&gt;Rupert Lowe's quest for cleanliness on the South Coast and beyond, Graeme Souness' relish at his players' on-pitch scrapping, young Wayne Rooney and a Barbara Cartland lookalike, and Sam gets stuck up a high fence...&lt;/p&gt;Wed, 26 Sep 2018 19:00:00 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/123723872/39a5c1bd8fb64d4695409be768b5d6cd/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=mt1oHa0VxlENim24j1y1CmConC4OWO847uYf6_7tZYU%3D&token-time=1748390400
Deep Dive Debut&lt;p&gt;The big win that Sam missed, an introduction to our new STATS ZONE, some speed awareness course chat, and being buried alive in a German forest…&lt;/p&gt;Fri, 28 Sep 2018 20:00:00 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/123723958/4866e494e7fc4a84a2828a6307c266b3/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=LtFR9mPbve9i0Ze6uItL4ef0FUJcHLgTSe1PFIm6sb0%3D&token-time=1748390400
The Thing About Robots&lt;p&gt;A look back at the weekend as well as a call for more fun in football, the evolution of Tree Man, a glimpse into the life of ResultsBot and the time Sam's underage drinking plan went horribly wrong...&lt;/p&gt;Mon, 01 Oct 2018 20:00:00 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/123724151/5088a9e3537644f98bf3ca575a78eab5/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=uF63fBxvxJe9mscqp515ohqdHoSHadgaScOAF5d-xzU%3D&token-time=1748390400
2005-2006&lt;p&gt;Keane is tormented by Professor Yaffle in a Portuguese villa, Souness goes on hunger strike after getting sacked, Roeder runs out of coaching tokens, and Wenger shrinks himself down before hiding in a chef’s hat…&lt;/p&gt;Wed, 03 Oct 2018 20:00:00 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/123724222/2b1fe7c82ed84e09b145bbfe67bb7d26/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=7dcVJ2poZiUdNUtXg2C7XKPFVsRphUDvQjwhNBpaBr4%3D&token-time=1748390400
Put Your Cabbage Sauce Away&lt;p&gt;Some looking back AND ahead, a dash over to the tactics board, Roy Keane reports on cabbages from his spider hole, Sam shares a potato attack story, and Results Bot attempts to turn against its masters...&lt;/p&gt;Fri, 05 Oct 2018 20:00:00 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/123724431/81c7712d19334e0fbe6542ee304a2d6b/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=M9uueV9NeMyy0X1AvC2JRV53R--J6gnhmyoe3tcVm88%3D&token-time=1748390400
Balcony Cycling&lt;p&gt;Is Leicester City an Illuminati power play? And just who is wearing Claude Puel’s face? Also, the time Sam met Jimmy Savile and a look back at the weekend’s hot football action…&lt;/p&gt;Mon, 08 Oct 2018 20:00:00 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/123724524/18bd0904711541d69a8aed8a26db7741/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=5y_EetgoWQzToeB1F-pKDnFc9YnHVC8Wf6UkFcwKWlM%3D&token-time=1748390400
Reg Varney and the Stag Man&lt;p&gt;Quiet international week - we discuss Robin of Sherwood, the first UK cash machine, James Bond visiting a Wetherspoons and Sam finally tells his nunnery story...&lt;/p&gt;Mon, 15 Oct 2018 13:00:00 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/126049122/9311fecc3d254dd282da88f6bf1e8ee8/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=py9ikvJGtuhT7UGzvtxa4wh7lDKVn0nD8S2yoRKi4Vo%3D&token-time=1748390400
Wembley Sale Collapses&lt;p&gt;Shahid Khan's bid to buy Wembley collapses, Gwyneth Paltrow turns up in the studio next door, Eddie Howe gets enraged, plus lots more (and some predictions too).&lt;/p&gt;Fri, 19 Oct 2018 20:00:00 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/123724838/301098cb95ab42e7b509f906d6d61e89/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=lwOvekMS8aGP_yRZ-QLYVokW0qt2sKLAC7odxQuWMfM%3D&token-time=1748390400
Top Gear with Grace Jones&lt;p&gt;Wenger’s lonely exile, dog seeds, Puel’s motivational floor ham, Keegan’s tea towel justice system, and our bid to be the next next Top Gear hosts…&lt;/p&gt;Tue, 23 Oct 2018 20:00:00 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/123724935/8855874256984890ab5d0c8fb02a84fb/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=REyHlLq9RG6g-5yag9z9s5OQ7PkQ4I8vTlJSt9gvXyo%3D&token-time=1748390400
‘Brian? It’s Bryan…’&lt;p&gt;Sam’s brother tries a power play on Sheffield Wednesday’s owner, Ferry begs Eno to hook him up with ITV and we look ahead to the weekend’s football action…&lt;/p&gt;Fri, 26 Oct 2018 20:00:00 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/123725198/e1022d13142d411f81c037c55e9dfc78/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=PyaFs606pX9umTuQMNULUvc-17LRKD1YmJmvrNmHE4g%3D&token-time=1748390400
Goose Chat&lt;p&gt;A goose appears in a pram, Sam's brother becomes consumed by his growing fame, we become enraged by computer TV hosts, and there's yet more goose stuff...&lt;/p&gt;Mon, 29 Oct 2018 21:00:00 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/123725283/3795ffe9f2644d19bd4e651b41c70c0a/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=VBIaXS3GS8l4mXGiDF0MDgS0O8e76U7AHT8vZf2MDzU%3D&token-time=1748390400
Eddie Wow, More Like&lt;p&gt;A rethink on the Bournemouth boss, Andy van der Meyde’s sex-and-zebra lifestyle, Pokemon rage and our new job editing Waitrose magazine… &lt;/p&gt;Fri, 02 Nov 2018 21:00:00 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/123725390/689493bda4b04afc8a1194b6907f2918/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=bF797WaXHVG25zVj8HBr966XQNfQCfxv8kjCPBvhXdQ%3D&token-time=1748390400
Predict! Predict! Predict! Predict!&lt;p&gt;Andy gets knocked back by TWO celeb ladies in 24 hours, we dismiss Wayne Rooney's charity match while planning our own awards ceremony, and there's a scary ghost story...&lt;/p&gt;Sun, 04 Nov 2018 21:00:00 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/123725483/4f031adb9a1043e9a4cafafa374e9c45/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=Y96qXV5K8NIR7hfqFfWWGP8WueY_5buRJ5Ffy23Fuso%3D&token-time=1748390400
Garrison Keillor’s Leaf Blower&lt;p&gt;Unsavoury bush-based activities, a disgraced American author, an anonymous complaint about Spurs, some bonus Keane stuff and the match predictions…&lt;/p&gt;Fri, 09 Nov 2018 21:00:00 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/123725590/f8c13f4b4ee840989bb9f39cfe5056ff/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=N__Oh7XE4qGuRIDxEQhFJyN9b_01DJzxEc-EGucs5WU%3D&token-time=1748390400
Passing Is Boring&lt;p&gt;A look back at the weekend’s action, Ridley Scott’s ball jet, a legally-dubious Charlie Austin story and Roy Keane on David Silva’s suit stunt…&lt;/p&gt;Mon, 12 Nov 2018 21:00:00 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/123725675/6a79f03e083b414597b0f30eb22c43f0/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=rUdsfQGHeeMx17mTchCDq7RxnzAH9apqSAGOvDTCcbo%3D&token-time=1748390400
The Jar Boys&lt;p&gt;Wayne Rooney – this is your life! Plus Sam’s toothbrush woes, ResultsBot’s love life, we come up with a surefire hit movie, and there’s a Rod Stewart sighting…&lt;/p&gt;Thu, 15 Nov 2018 21:00:00 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/123725741/dc69deef5f444055af49e8444821ab34/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=P81LmWeuWirPCZUeFRU3EdwtVm4GCwRA2muh0IVqtME%3D&token-time=1748390400
Bez's Tax Tip&lt;p&gt;We plan to send ResultsBot to his Saudi doom, Dean Saunders shares a Patrick Kluivert story, plus Babybel, a courtroom self-defender and Reg Varney v Paul Scholes...&lt;/p&gt;Mon, 19 Nov 2018 21:00:00 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/123725947/077fa5e9bb294d32916d7c4921ddd46a/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=Vdhz-K--3siFCGOE1MFTw7IeJVWV5l1e6HzGaj9dF1I%3D&token-time=1748390400
